MQ,MD,MU,BQ,BC,Call_Drops
-21.23,-112.73,-108.83,1,1,0
-21.231,-112.731,-108.831,1,1,0
-21.232,-112.732,-108.832,1,1,0
-21.232,-112.732,-108.832,1,1,0
-21.233,-112.733,-108.833,1,1,0
-21.234,-112.734,-108.834,1,1,0
-21.234,-112.734,-108.834,1,1,0
-21.235,-112.735,-108.835,1,1,0
-21.236,-112.736,-108.836,1,1,0
-21.236,-112.736,-108.836,1,1,0
-21.237,-112.737,-108.837,1,1,0
-21.238,-112.738,-108.838,1,1,0
-21.238,-112.738,-108.838,1,1,0
-21.239,-112.739,-108.839,1,1,0
-21.24,-112.74,-108.84,1,1,0
-21.24,-112.74,-108.84,1,1,0
-21.24,-112.74,-108.84,1,1,0
-21.24,-112.74,-108.84,1,1,0
-21.241,-112.741,-108.841,1,1,0
-21.242,-112.742,-108.842,1,1,0
-21.242,-112.742,-108.842,1,1,0
-21.243,-112.743,-108.843,1,1,0
-21.244,-112.744,-108.844,1,1,0
-21.244,-112.744,-108.844,1,1,0
-21.245,-112.745,-108.845,1,1,0
-21.246,-112.746,-108.846,1,1,0
-21.246,-112.746,-108.846,1,1,0
-21.247,-112.747,-108.847,1,1,0
-21.248,-112.748,-108.848,1,1,0
-21.248,-112.748,-108.848,1,1,0
-21.249,-112.749,-108.849,1,1,0
-21.25,-112.75,-108.85,1,1,0
-21.25,-112.75,-108.85,1,1,0
-21.25,-112.75,-108.85,1,1,0
-21.251,-112.751,-108.851,1,1,0
-21.252,-112.752,-108.852,1,1,0
-21.252,-112.752,-108.852,1,1,0
-21.253,-112.753,-108.853,1,1,0
-21.254,-112.754,-108.854,1,1,0
-21.254,-112.754,-108.854,1,1,0
-21.255,-112.755,-108.855,1,1,0
-21.256,-112.756,-108.856,1,1,0
-21.256,-112.756,-108.856,1,1,0
-21.257,-112.757,-108.857,1,1,0
-21.258,-112.758,-108.858,1,1,0
-21.258,-112.758,-108.858,1,1,0
-21.259,-112.759,-108.859,1,1,0
-21.26,-112.76,-108.86,1,1,0
-21.26,-112.76,-108.86,1,1,0
-21.26,-112.76,-108.86,1,1,0
-21.26,-112.76,-108.86,1,1,0
-21.261,-112.761,-108.861,1,1,0
-21.262,-112.762,-108.862,1,1,0
-21.262,-112.762,-108.862,1,1,0
-21.263,-112.763,-108.863,1,1,0
-21.264,-112.764,-108.864,1,1,0
-21.264,-112.764,-108.864,1,1,0
-21.265,-112.765,-108.865,1,1,0
-21.266,-112.766,-108.866,1,1,0
-21.266,-112.766,-108.866,1,1,0
-21.267,-112.767,-108.867,1,1,0
-21.268,-112.768,-108.868,1,1,0
-21.268,-112.768,-108.868,1,1,0
-21.269,-112.769,-108.869,1,1,0
-21.27,-112.77,-108.87,1,1,0
-21.27,-112.77,-108.87,1,1,0
-21.27,-112.77,-108.87,1,1,0
-21.271,-112.771,-108.871,1,1,0
-21.272,-112.772,-108.872,1,1,0
-21.272,-112.772,-108.872,1,1,0
-21.273,-112.773,-108.873,1,1,0
-21.274,-112.774,-108.874,1,1,0
-21.274,-112.774,-108.874,1,1,0
-21.275,-112.775,-108.875,1,1,0
-21.276,-112.776,-108.876,1,1,0
-21.276,-112.776,-108.876,1,1,0
-21.277,-112.777,-108.877,1,1,0
-21.278,-112.778,-108.878,1,1,0
-21.278,-112.778,-108.878,1,1,0
-21.279,-112.779,-108.879,1,1,0
-21.28,-112.78,-108.88,1,1,0
-21.28,-112.78,-108.88,1,1,0
-21.28,-112.78,-108.88,1,1,0
-21.28,-112.78,-108.88,1,1,0
-21.281,-112.781,-108.881,1,1,0
-21.282,-112.782,-108.882,1,1,0
-21.282,-112.782,-108.882,1,1,0
-21.283,-112.783,-108.883,1,1,0
-21.284,-112.784,-108.884,1,1,0
-21.284,-112.784,-108.884,1,1,0
-21.285,-112.785,-108.885,1,1,0
-21.286,-112.786,-108.886,1,1,0
-21.286,-112.786,-108.886,1,1,0
-21.287,-112.787,-108.887,1,1,0
-21.288,-112.788,-108.888,1,1,0
-21.288,-112.788,-108.888,1,1,0
-21.289,-112.789,-108.889,1,1,0
-21.29,-112.79,-108.89,1,1,0
-21.29,-112.79,-108.89,1,1,0
-21.29,-112.79,-108.89,1,1,0
-21.291,-112.791,-108.891,1,1,0
-21.292,-112.792,-108.892,1,1,0
-21.292,-112.792,-108.892,1,1,0
-21.293,-112.793,-108.893,1,1,0
-21.294,-112.794,-108.894,1,1,0
-21.294,-112.794,-108.894,1,1,0
-21.295,-112.795,-108.895,1,1,0
-21.296,-112.796,-108.896,1,1,0
-21.296,-112.796,-108.896,1,1,0
-21.297,-112.797,-108.897,1,1,0
-21.298,-112.798,-108.898,1,1,0
-21.298,-112.798,-108.898,1,1,0
-21.299,-112.799,-108.899,1,1,0
-21.3,-112.8,-108.9,1,1,0
-21.3,-112.8,-108.9,1,1,0
-21.3,-112.8,-108.9,1,1,0
-21.3,-112.8,-108.9,1,1,0
-21.3,-112.8,-108.9,1,1,0
-21.301,-112.801,-108.901,1,1,0
-21.302,-112.802,-108.902,1,1,0
-21.302,-112.802,-108.902,1,1,0
-21.303,-112.803,-108.903,1,1,0
-21.304,-112.804,-108.904,1,1,0
-21.304,-112.804,-108.904,1,1,0
-21.305,-112.805,-108.905,1,1,0
-21.306,-112.806,-108.906,1,1,0
-21.306,-112.806,-108.906,1,1,0
-21.307,-112.807,-108.907,1,1,0
-21.308,-112.808,-108.908,1,1,0
-21.308,-112.808,-108.908,1,1,0
-21.309,-112.809,-108.909,1,1,0
-21.31,-112.81,-108.91,1,1,0
-21.31,-112.81,-108.91,1,1,0
-21.31,-112.81,-108.91,1,1,0
-21.311,-112.811,-108.911,1,1,0
-21.312,-112.812,-108.912,1,1,0
-21.312,-112.812,-108.912,1,1,0
-21.313,-112.813,-108.913,1,1,0
-21.314,-112.814,-108.914,1,1,0
-21.314,-112.814,-108.914,1,1,0
-21.315,-112.815,-108.915,1,1,0
-21.316,-112.816,-108.916,1,1,0
-21.316,-112.816,-108.916,1,1,0
-21.317,-112.817,-108.917,1,1,0
-21.318,-112.818,-108.918,1,1,0
-21.318,-112.818,-108.918,1,1,0
-21.319,-112.819,-108.919,1,1,0
-21.32,-112.82,-108.92,1,1,0
-21.32,-112.82,-108.92,1,1,0
-21.32,-112.82,-108.92,1,1,0
-21.32,-112.82,-108.92,1,1,0
-21.321,-112.821,-108.921,1,1,0
-21.322,-112.822,-108.922,1,1,0
-21.322,-112.822,-108.922,1,1,0
-21.323,-112.823,-108.923,1,1,0
-21.324,-112.824,-108.924,1,1,0
-21.324,-112.824,-108.924,1,1,0
-21.325,-112.825,-108.925,1,1,0
-21.326,-112.826,-108.926,1,1,0
-21.326,-112.826,-108.926,1,1,0
-21.327,-112.827,-108.927,1,1,0
-21.328,-112.828,-108.928,1,1,0
-21.328,-112.828,-108.928,1,1,0
-21.329,-112.829,-108.929,1,1,0
-21.33,-112.83,-108.93,1,1,0
-21.33,-112.83,-108.93,1,1,0
-21.33,-112.83,-108.93,1,1,0
-21.331,-112.831,-108.931,1,1,0
-21.332,-112.832,-108.932,1,1,0
-21.332,-112.832,-108.932,1,1,0
-21.333,-112.833,-108.933,1,1,0
-21.334,-112.834,-108.934,1,1,0
-21.334,-112.834,-108.934,1,1,0
-21.335,-112.835,-108.935,1,1,0
-21.336,-112.836,-108.936,1,1,0
-21.336,-112.836,-108.936,1,1,0
-21.337,-112.837,-108.937,1,1,0
-21.338,-112.838,-108.938,1,1,0
-21.338,-112.838,-108.938,1,1,0
-21.339,-112.839,-108.939,1,1,0
-21.34,-112.84,-108.94,1,1,0
-21.34,-112.84,-108.94,1,1,0
-21.34,-112.84,-108.94,1,1,0
-21.34,-112.84,-108.94,1,1,0
-21.341,-112.841,-108.941,1,1,0
-21.342,-112.842,-108.942,1,1,0
-21.342,-112.842,-108.942,1,1,0
-21.343,-112.843,-108.943,1,1,0
-21.344,-112.844,-108.944,1,1,0
-21.344,-112.844,-108.944,1,1,0
-21.345,-112.845,-108.945,1,1,0
-21.346,-112.846,-108.946,1,1,0
-21.346,-112.846,-108.946,1,1,0
-21.347,-112.847,-108.947,1,1,0
-21.348,-112.848,-108.948,1,1,0
-21.348,-112.848,-108.948,1,1,0
-21.349,-112.849,-108.949,1,1,0
-21.35,-112.85,-108.95,1,1,0
-21.35,-112.85,-108.95,1,1,0
-21.35,-112.85,-108.95,1,1,0
-21.351,-112.851,-108.951,1,1,0
-21.352,-112.852,-108.952,1,1,0
-21.352,-112.852,-108.952,1,1,0
-21.353,-112.853,-108.953,1,1,0
-21.354,-112.854,-108.954,1,1,0
-21.354,-112.854,-108.954,1,1,0
-21.355,-112.855,-108.955,1,1,0
-21.356,-112.856,-108.956,1,1,0
-21.356,-112.856,-108.956,1,1,0
-21.357,-112.857,-108.957,1,1,0
-21.358,-112.858,-108.958,1,1,0
-21.358,-112.858,-108.958,1,1,0
-21.359,-112.859,-108.959,1,1,0
-21.36,-112.86,-108.96,1,1,0
-21.36,-112.86,-108.96,1,1,0
-21.36,-112.86,-108.96,1,1,0
-21.36,-112.86,-108.96,1,1,0
-21.361,-112.861,-108.961,1,1,0
-21.362,-112.862,-108.962,1,1,0
-21.362,-112.862,-108.962,1,1,0
-21.363,-112.863,-108.963,1,1,0
-21.364,-112.864,-108.964,1,1,0
-21.364,-112.864,-108.964,1,1,0
-21.365,-112.865,-108.965,1,1,0
-21.366,-112.866,-108.966,1,1,0
-21.366,-112.866,-108.966,1,1,0
-21.367,-112.867,-108.967,1,1,0
-21.368,-112.868,-108.968,1,1,0
-21.368,-112.868,-108.968,1,1,0
-21.369,-112.869,-108.969,1,1,0
-21.37,-112.87,-108.97,1,1,0
-21.37,-112.87,-108.97,1,1,0
-21.37,-112.87,-108.97,1,1,0
-21.371,-112.871,-108.971,1,1,0
-21.372,-112.872,-108.972,1,1,0
-21.372,-112.872,-108.972,1,1,0
-21.373,-112.873,-108.973,1,1,0
-21.374,-112.874,-108.974,1,1,0
-21.374,-112.874,-108.974,1,1,0
-21.375,-112.875,-108.975,1,1,0
-21.376,-112.876,-108.976,1,1,0
-21.376,-112.876,-108.976,1,1,0
-21.377,-112.877,-108.977,1,1,0
-21.378,-112.878,-108.978,1,1,0
-21.378,-112.878,-108.978,1,1,0
-21.379,-112.879,-108.979,1,1,0
-21.38,-112.88,-108.98,1,1,0
-21.38,-112.88,-108.98,1,1,0
-21.38,-112.88,-108.98,1,1,0
-21.38,-112.88,-108.98,1,1,0
-21.381,-112.881,-108.981,1,1,0
-21.382,-112.882,-108.982,1,1,0
-21.382,-112.882,-108.982,1,1,0
-21.383,-112.883,-108.983,1,1,0
-21.384,-112.884,-108.984,1,1,0
-21.384,-112.884,-108.984,1,1,0
-21.385,-112.885,-108.985,1,1,0
-21.386,-112.886,-108.986,1,1,0
-21.386,-112.886,-108.986,1,1,0
-21.387,-112.887,-108.987,1,1,0
-21.388,-112.888,-108.988,1,1,0
-21.388,-112.888,-108.988,1,1,0
-21.389,-112.889,-108.989,1,1,0
-21.39,-112.89,-108.99,1,1,0
-21.39,-112.89,-108.99,1,1,0
-21.39,-112.89,-108.99,1,1,0
-21.391,-112.891,-108.991,1,1,0
-21.392,-112.892,-108.992,1,1,0
-21.392,-112.892,-108.992,1,1,0
-21.393,-112.893,-108.993,1,1,0
-21.394,-112.894,-108.994,1,1,0
-21.394,-112.894,-108.994,1,1,0
-21.395,-112.895,-108.995,1,1,0
-21.396,-112.896,-108.996,1,1,0
-21.396,-112.896,-108.996,1,1,0
-21.397,-112.897,-108.997,1,1,0
-21.398,-112.898,-108.998,1,1,0
-21.398,-112.898,-108.998,1,1,0
-21.399,-112.899,-108.999,1,1,0
-21.4,-112.9,-109,1,1,0
-21.4,-112.9,-109,1,1,0
-21.4,-112.9,-109,1,1,0
-21.4,-112.9,-109,1,1,0
-21.401,-112.901,-109.001,1,1,0
-21.402,-112.902,-109.002,1,1,0
-21.402,-112.902,-109.002,1,1,0
-21.403,-112.903,-109.003,1,1,0
-21.404,-112.904,-109.004,1,1,0
-21.404,-112.904,-109.004,1,1,0
-21.405,-112.905,-109.005,1,1,0
-21.406,-112.906,-109.006,1,1,0
-21.406,-112.906,-109.006,1,1,0
-21.407,-112.907,-109.007,1,1,0
-21.408,-112.908,-109.008,1,1,0
-21.408,-112.908,-109.008,1,1,0
-21.409,-112.909,-109.009,1,1,0
-21.41,-112.91,-109.01,1,1,0
-21.41,-112.91,-109.01,1,1,0
-21.41,-112.91,-109.01,1,1,0
-21.411,-112.911,-109.011,1,1,0
-21.412,-112.912,-109.012,1,1,0
-21.412,-112.912,-109.012,1,1,0
-21.413,-112.913,-109.013,1,1,0
-21.414,-112.914,-109.014,1,1,0
-21.414,-112.914,-109.014,1,1,0
-21.415,-112.915,-109.015,1,1,0
-21.416,-112.916,-109.016,1,1,0
-21.416,-112.916,-109.016,1,1,0
-21.417,-112.917,-109.017,1,1,0
-21.418,-112.918,-109.018,1,1,0
-21.418,-112.918,-109.018,1,1,0
-21.419,-112.919,-109.019,1,1,0
-21.42,-112.92,-109.02,1,1,0
-21.42,-112.92,-109.02,1,1,0
-21.42,-112.92,-109.02,1,1,0
-21.42,-112.92,-109.02,1,1,0
-21.421,-112.921,-109.021,1,1,0
-21.422,-112.922,-109.022,1,1,0
-21.422,-112.922,-109.022,1,1,0
-21.423,-112.923,-109.023,1,1,0
-21.424,-112.924,-109.024,1,1,0
-21.424,-112.924,-109.024,1,1,0
-21.425,-112.925,-109.025,1,1,0
-21.426,-112.926,-109.026,1,1,0
-21.426,-112.926,-109.026,1,1,0
-21.427,-112.927,-109.027,1,1,0
-21.428,-112.928,-109.028,1,1,0
-21.428,-112.928,-109.028,1,1,0
-21.429,-112.929,-109.029,1,1,0
-21.43,-112.93,-109.03,1,1,0
-21.43,-112.93,-109.03,1,1,0
-21.43,-112.93,-109.03,1,1,0
-21.431,-112.931,-109.031,1,1,0
-21.432,-112.932,-109.032,1,1,0
-21.432,-112.932,-109.032,1,1,0
-21.433,-112.933,-109.033,1,1,0
-21.434,-112.934,-109.034,1,1,0
-21.434,-112.934,-109.034,1,1,0
-21.435,-112.935,-109.035,1,1,0
-21.436,-112.936,-109.036,1,1,0
-21.436,-112.936,-109.036,1,1,0
-21.437,-112.937,-109.037,1,1,0
-21.438,-112.938,-109.038,1,1,0
-21.438,-112.938,-109.038,1,1,0
-21.439,-112.939,-109.039,1,1,0
-21.44,-112.94,-109.04,1,1,0
-21.44,-112.94,-109.04,1,1,0
-21.44,-112.94,-109.04,1,1,0
-21.44,-112.94,-109.04,1,1,0
-21.441,-112.941,-109.041,1,1,0
-21.442,-112.942,-109.042,1,1,0
-21.442,-112.942,-109.042,1,1,0
-21.443,-112.943,-109.043,1,1,0
-21.444,-112.944,-109.044,1,1,0
-21.444,-112.944,-109.044,1,1,0
-21.445,-112.945,-109.045,1,1,0
-21.446,-112.946,-109.046,1,1,0
-21.446,-112.946,-109.046,1,1,0
-21.447,-112.947,-109.047,1,1,0
-21.448,-112.948,-109.048,1,1,0
-21.448,-112.948,-109.048,1,1,0
-21.449,-112.949,-109.049,1,1,0
-21.45,-112.95,-109.05,1,1,0
-21.45,-112.95,-109.05,1,1,0
-21.45,-112.95,-109.05,1,1,0
-21.451,-112.951,-109.051,1,1,0
-21.452,-112.952,-109.052,1,1,0
-21.452,-112.952,-109.052,1,1,0
-21.453,-112.953,-109.053,1,1,0
-21.454,-112.954,-109.054,1,1,0
-21.454,-112.954,-109.054,1,1,0
-21.455,-112.955,-109.055,1,1,0
-21.456,-112.956,-109.056,1,1,0
-21.456,-112.956,-109.056,1,1,0
-21.457,-112.957,-109.057,1,1,0
-21.458,-112.958,-109.058,1,1,0
-21.458,-112.958,-109.058,1,1,0
-21.459,-112.959,-109.059,1,1,0
-21.46,-112.96,-109.06,1,1,0
-21.46,-112.96,-109.06,1,1,0
-21.46,-112.96,-109.06,1,1,0
-21.46,-112.96,-109.06,1,1,0
-21.461,-112.961,-109.061,1,1,0
-21.462,-112.962,-109.062,1,1,0
-21.462,-112.962,-109.062,1,1,0
-21.463,-112.963,-109.063,1,1,0
-21.464,-112.964,-109.064,1,1,0
-21.464,-112.964,-109.064,1,1,0
-21.465,-112.965,-109.065,1,1,0
-21.466,-112.966,-109.066,1,1,0
-21.466,-112.966,-109.066,1,1,0
-21.467,-112.967,-109.067,1,1,0
-21.468,-112.968,-109.068,1,1,0
-21.468,-112.968,-109.068,1,1,0
-21.469,-112.969,-109.069,1,1,0
-21.47,-112.97,-109.07,1,1,0
-21.47,-112.97,-109.07,1,1,0
-21.47,-112.97,-109.07,1,1,0
-21.471,-112.971,-109.071,1,1,0
-21.472,-112.972,-109.072,1,1,0
-21.472,-112.972,-109.072,1,1,0
-21.473,-112.973,-109.073,1,1,0
-21.474,-112.974,-109.074,1,1,0
-21.474,-112.974,-109.074,1,1,0
-21.475,-112.975,-109.075,1,1,0
-21.476,-112.976,-109.076,1,1,0
-21.476,-112.976,-109.076,1,1,0
-21.477,-112.977,-109.077,1,1,0
-21.478,-112.978,-109.078,1,1,0
-21.478,-112.978,-109.078,1,1,0
-21.479,-112.979,-109.079,1,1,0
-21.48,-112.98,-109.08,1,1,0
-21.48,-112.98,-109.08,1,1,0
-21.48,-112.98,-109.08,1,1,0
-21.48,-112.98,-109.08,1,1,0
-21.481,-112.981,-109.081,1,1,0
-21.482,-112.982,-109.082,1,1,0
-21.482,-112.982,-109.082,1,1,0
-21.483,-112.983,-109.083,1,1,0
-21.484,-112.984,-109.084,1,1,0
-21.484,-112.984,-109.084,1,1,0
-21.485,-112.985,-109.085,1,1,0
-21.486,-112.986,-109.086,1,1,0
-21.486,-112.986,-109.086,1,1,0
-21.487,-112.987,-109.087,1,1,0
-21.488,-112.988,-109.088,1,1,0
-21.488,-112.988,-109.088,1,1,0
-21.489,-112.989,-109.089,1,1,0
-21.49,-112.99,-109.09,1,1,0
-21.49,-112.99,-109.09,1,1,0
-21.49,-112.99,-109.09,1,1,0
-21.491,-112.991,-109.091,1,1,0
-21.492,-112.992,-109.092,1,1,0
-21.492,-112.992,-109.092,1,1,0
-21.493,-112.993,-109.093,1,1,0
-21.494,-112.994,-109.094,1,1,0
-21.494,-112.994,-109.094,1,1,0
-21.495,-112.995,-109.095,1,1,0
-21.496,-112.996,-109.096,1,1,0
-21.496,-112.996,-109.096,1,1,0
-21.497,-112.997,-109.097,1,1,0
-21.498,-112.998,-109.098,1,1,0
-21.498,-112.998,-109.098,1,1,0
-21.499,-112.999,-109.099,1,1,0
-21.5,-115,-99.4,1,1,1
-21.5,-116,-107.6,1,1,1
-21.5,-92,-100.5,1,0,1
-21.5,-113,-109.1,1,1,0
-21.5,-113,-109.1,1,1,0
-21.5,-113,-109.1,1,1,0
-21.5,-113,-109.1,1,1,0
-21.5,-113,-109.1,1,1,0
-21.5,-113,-109.1,1,1,0
-21.5,-113,-109.1,1,1,0
-21.501,-113.001,-109.101,1,1,0
-21.502,-113.002,-109.102,1,1,0
-21.502,-113.002,-109.102,1,1,0
-21.503,-113.003,-109.103,1,1,0
-21.504,-113.004,-109.104,1,1,0
-21.504,-113.004,-109.104,1,1,0
-21.505,-113.005,-109.105,1,1,0
-21.506,-113.006,-109.106,1,1,0
-21.506,-113.006,-109.106,1,1,0
-21.507,-113.007,-109.107,1,1,0
-21.508,-113.008,-109.108,1,1,0
-21.508,-113.008,-109.108,1,1,0
-21.509,-113.009,-109.109,1,1,0
-21.51,-113.01,-109.11,1,1,0
-21.51,-113.01,-109.11,1,1,0
-21.51,-113.01,-109.11,1,1,0
-21.511,-113.011,-109.111,1,1,0
-21.512,-113.012,-109.112,1,1,0
-21.512,-113.012,-109.112,1,1,0
-21.513,-113.013,-109.113,1,1,0
-21.514,-113.014,-109.114,1,1,0
-21.514,-113.014,-109.114,1,1,0
-21.515,-113.015,-109.115,1,1,0
-21.516,-113.016,-109.116,1,1,0
-21.516,-113.016,-109.116,1,1,0
-21.517,-113.017,-109.117,1,1,0
-21.518,-113.018,-109.118,1,1,0
-21.518,-113.018,-109.118,1,1,0
-21.519,-113.019,-109.119,1,1,0
-21.52,-113.02,-109.12,1,1,0
-21.52,-113.02,-109.12,1,1,0
-21.52,-113.02,-109.12,1,1,0
-21.52,-113.02,-109.12,1,1,0
-21.521,-113.021,-109.121,1,1,0
-21.522,-113.022,-109.122,1,1,0
-21.522,-113.022,-109.122,1,1,0
-21.523,-113.023,-109.123,1,1,0
-21.524,-113.024,-109.124,1,1,0
-21.524,-113.024,-109.124,1,1,0
-21.525,-113.025,-109.125,1,1,0
-21.526,-113.026,-109.126,1,1,0
-21.526,-113.026,-109.126,1,1,0
-21.527,-113.027,-109.127,1,1,0
-21.528,-113.028,-109.128,1,1,0
-21.528,-113.028,-109.128,1,1,0
-21.529,-113.029,-109.129,1,1,0
-21.53,-113.03,-109.13,1,1,0
-21.53,-113.03,-109.13,1,1,0
-21.53,-113.03,-109.13,1,1,0
-21.531,-113.031,-109.131,1,1,0
-21.532,-113.032,-109.132,1,1,0
-21.532,-113.032,-109.132,1,1,0
-21.533,-113.033,-109.133,1,1,0
-21.534,-113.034,-109.134,1,1,0
-21.534,-113.034,-109.134,1,1,0
-21.535,-113.035,-109.135,1,1,0
-21.536,-113.036,-109.136,1,1,0
-21.536,-113.036,-109.136,1,1,0
-21.537,-113.037,-109.137,1,1,0
-21.538,-113.038,-109.138,1,1,0
-21.538,-113.038,-109.138,1,1,0
-21.539,-113.039,-109.139,1,1,0
-21.54,-113.04,-109.14,1,1,0
-21.54,-113.04,-109.14,1,1,0
-21.54,-113.04,-109.14,1,1,0
-21.54,-113.04,-109.14,1,1,0
-21.541,-113.041,-109.141,1,1,0
-21.542,-113.042,-109.142,1,1,0
-21.542,-113.042,-109.142,1,1,0
-21.543,-113.043,-109.143,1,1,0
-21.544,-113.044,-109.144,1,1,0
-21.544,-113.044,-109.144,1,1,0
-21.545,-113.045,-109.145,1,1,0
-21.546,-113.046,-109.146,1,1,0
-21.546,-113.046,-109.146,1,1,0
-21.547,-113.047,-109.147,1,1,0
-21.548,-113.048,-109.148,1,1,0
-21.548,-113.048,-109.148,1,1,0
-21.549,-113.049,-109.149,1,1,0
-21.55,-113.05,-109.15,1,1,0
-21.55,-113.05,-109.15,1,1,0
-21.55,-113.05,-109.15,1,1,0
-21.551,-113.051,-109.151,1,1,0
-21.552,-113.052,-109.152,1,1,0
-21.552,-113.052,-109.152,1,1,0
-21.553,-113.053,-109.153,1,1,0
-21.554,-113.054,-109.154,1,1,0
-21.554,-113.054,-109.154,1,1,0
-21.555,-113.055,-109.155,1,1,0
-21.556,-113.056,-109.156,1,1,0
-21.556,-113.056,-109.156,1,1,0
-21.557,-113.057,-109.157,1,1,0
-21.558,-113.058,-109.158,1,1,0
-21.558,-113.058,-109.158,1,1,0
-21.559,-113.059,-109.159,1,1,0
-21.56,-113.06,-109.16,1,1,0
-21.56,-113.06,-109.16,1,1,0
-21.56,-113.06,-109.16,1,1,0
-21.56,-113.06,-109.16,1,1,0
-21.561,-113.061,-109.161,1,1,0
-21.562,-113.062,-109.162,1,1,0
-21.562,-113.062,-109.162,1,1,0
-21.563,-113.063,-109.163,1,1,0
-21.564,-113.064,-109.164,1,1,0
-21.564,-113.064,-109.164,1,1,0
-21.565,-113.065,-109.165,1,1,0
-21.566,-113.066,-109.166,1,1,0
-21.566,-113.066,-109.166,1,1,0
-21.567,-113.067,-109.167,1,1,0
-21.568,-113.068,-109.168,1,1,0
-21.568,-113.068,-109.168,1,1,0
-21.569,-113.069,-109.169,1,1,0
-21.57,-113.07,-109.17,1,1,0
-21.57,-113.07,-109.17,1,1,0
-21.57,-113.07,-109.17,1,1,0
-21.571,-113.071,-109.171,1,1,0
-21.572,-113.072,-109.172,1,1,0
-21.572,-113.072,-109.172,1,1,0
-21.573,-113.073,-109.173,1,1,0
-21.574,-113.074,-109.174,1,1,0
-21.574,-113.074,-109.174,1,1,0
-21.575,-113.075,-109.175,1,1,0
-21.576,-113.076,-109.176,1,1,0
-21.576,-113.076,-109.176,1,1,0
-21.577,-113.077,-109.177,1,1,0
-21.578,-113.078,-109.178,1,1,0
-21.578,-113.078,-109.178,1,1,0
-21.579,-113.079,-109.179,1,1,0
-21.58,-113.08,-109.18,1,1,0
-21.58,-113.08,-109.18,1,1,0
-21.58,-113.08,-109.18,1,1,0
-21.58,-113.08,-109.18,1,1,0
-21.581,-113.081,-109.181,1,1,0
-21.582,-113.082,-109.182,1,1,0
-21.582,-113.082,-109.182,1,1,0
-21.583,-113.083,-109.183,1,1,0
-21.584,-113.084,-109.184,1,1,0
-21.584,-113.084,-109.184,1,1,0
-21.585,-113.085,-109.185,1,1,0
-21.586,-113.086,-109.186,1,1,0
-21.586,-113.086,-109.186,1,1,0
-21.587,-113.087,-109.187,1,1,0
-21.588,-113.088,-109.188,1,1,0
-21.588,-113.088,-109.188,1,1,0
-21.589,-113.089,-109.189,1,1,0
-21.59,-113.09,-109.19,1,1,0
-21.59,-113.09,-109.19,1,1,0
-21.59,-113.09,-109.19,1,1,0
-21.591,-113.091,-109.191,1,1,0
-21.592,-113.092,-109.192,1,1,0
-21.592,-113.092,-109.192,1,1,0
-21.593,-113.093,-109.193,1,1,0
-21.594,-113.094,-109.194,1,1,0
-21.594,-113.094,-109.194,1,1,0
-21.595,-113.095,-109.195,1,1,0
-21.596,-113.096,-109.196,1,1,0
-21.596,-113.096,-109.196,1,1,0
-21.597,-113.097,-109.197,1,1,0
-21.598,-113.098,-109.198,1,1,0
-21.598,-113.098,-109.198,1,1,0
-21.599,-113.099,-109.199,1,1,0
-21.6,-113.1,-109.2,1,1,0
-21.6,-113.1,-109.2,1,1,0
-21.6,-113.1,-109.2,1,1,0
-21.6,-113.1,-109.2,1,1,0
-21.601,-113.101,-109.201,1,1,0
-21.602,-113.102,-109.202,1,1,0
-21.602,-113.102,-109.202,1,1,0
-21.603,-113.103,-109.203,1,1,0
-21.604,-113.104,-109.204,1,1,0
-21.604,-113.104,-109.204,1,1,0
-21.605,-113.105,-109.205,1,1,0
-21.606,-113.106,-109.206,1,1,0
-21.606,-113.106,-109.206,1,1,0
-21.607,-113.107,-109.207,1,1,0
-21.608,-113.108,-109.208,1,1,0
-21.608,-113.108,-109.208,1,1,0
-21.609,-113.109,-109.209,1,1,0
-21.61,-113.11,-109.21,1,1,0
-21.61,-113.11,-109.21,1,1,0
-21.61,-113.11,-109.21,1,1,0
-21.611,-113.111,-109.211,1,1,0
-21.612,-113.112,-109.212,1,1,0
-21.612,-113.112,-109.212,1,1,0
-21.613,-113.113,-109.213,1,1,0
-21.614,-113.114,-109.214,1,1,0
-21.614,-113.114,-109.214,1,1,0
-21.615,-113.115,-109.215,1,1,0
-21.616,-113.116,-109.216,1,1,0
-21.616,-113.116,-109.216,1,1,0
-21.617,-113.117,-109.217,1,1,0
-21.618,-113.118,-109.218,1,1,0
-21.618,-113.118,-109.218,1,1,0
-21.619,-113.119,-109.219,1,1,0
-21.62,-113.12,-109.22,1,1,0
-21.62,-113.12,-109.22,1,1,0
-21.62,-113.12,-109.22,1,1,0
-21.62,-113.12,-109.22,1,1,0
-21.621,-113.121,-109.221,1,1,0
-21.622,-113.122,-109.222,1,1,0
-21.622,-113.122,-109.222,1,1,0
-21.623,-113.123,-109.223,1,1,0
-21.624,-113.124,-109.224,1,1,0
-21.624,-113.124,-109.224,1,1,0
-21.625,-113.125,-109.225,1,1,0
-21.626,-113.126,-109.226,1,1,0
-21.626,-113.126,-109.226,1,1,0
-21.627,-113.127,-109.227,1,1,0
-21.628,-113.128,-109.228,1,1,0
-21.628,-113.128,-109.228,1,1,0
-21.629,-113.129,-109.229,1,1,0
-21.63,-113.13,-109.23,1,1,0
